s3_key,collect,path,step,filename,size_bytes,last_modified,category
IHTest_202104_DistStA/Path35_DistStA/Path35_Step6_DistStA/IHTest_202104_Path35_Step6_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step6_DistStA,IHTest_202104_Path35_Step6_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T16:33:02+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step6_DistStA/IHTest_202104_Path35_Step6_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step6_DistStA,IHTest_202104_Path35_Step6_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T16:35:09+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step7_DistStA/IHTest_202104_Path35_Step7_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step7_DistStA,IHTest_202104_Path35_Step7_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T17:11:24+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step7_DistStA/IHTest_202104_Path35_Step7_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step7_DistStA,IHTest_202104_Path35_Step7_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T17:12:38+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step7_DistStA/IHTest_202104_Path35_Step7_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step7_DistStA,IHTest_202104_Path35_Step7_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T17:30:42+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step7_DistStA/IHTest_202104_Path35_Step7_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step7_DistStA,IHTest_202104_Path35_Step7_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T17:32:20+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step7_DistStA/IHTest_202104_Path35_Step7_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step7_DistStA,IHTest_202104_Path35_Step7_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T17:12:41+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step7_DistStA/IHTest_202104_Path35_Step7_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step7_DistStA,IHTest_202104_Path35_Step7_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T17:14:41+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step7_DistStA/IHTest_202104_Path35_Step7_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step7_DistStA,IHTest_202104_Path35_Step7_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T17:32:24+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step7_DistStA/IHTest_202104_Path35_Step7_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step7_DistStA,IHTest_202104_Path35_Step7_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T17:33:41+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step8_DistStA/IHTest_202104_Path35_Step8_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step8_DistStA,IHTest_202104_Path35_Step8_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T17:58:51+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step8_DistStA/IHTest_202104_Path35_Step8_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step8_DistStA,IHTest_202104_Path35_Step8_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T18:00:21+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step8_DistStA/IHTest_202104_Path35_Step8_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step8_DistStA,IHTest_202104_Path35_Step8_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T18:14:36+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step8_DistStA/IHTest_202104_Path35_Step8_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step8_DistStA,IHTest_202104_Path35_Step8_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T18:14:55+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step8_DistStA/IHTest_202104_Path35_Step8_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step8_DistStA,IHTest_202104_Path35_Step8_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T18:00:25+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step8_DistStA/IHTest_202104_Path35_Step8_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step8_DistStA,IHTest_202104_Path35_Step8_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T18:02:25+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step8_DistStA/IHTest_202104_Path35_Step8_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step8_DistStA,IHTest_202104_Path35_Step8_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T18:14:57+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step8_DistStA/IHTest_202104_Path35_Step8_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step8_DistStA,IHTest_202104_Path35_Step8_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T18:14:57+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step9_DistStA/IHTest_202104_Path35_Step9_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step9_DistStA,IHTest_202104_Path35_Step9_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T13:02:37+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step9_DistStA/IHTest_202104_Path35_Step9_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step9_DistStA,IHTest_202104_Path35_Step9_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T13:04:28+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step9_DistStA/IHTest_202104_Path35_Step9_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step9_DistStA,IHTest_202104_Path35_Step9_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T12:55:48+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step9_DistStA/IHTest_202104_Path35_Step9_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step9_DistStA,IHTest_202104_Path35_Step9_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T12:57:06+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step9_DistStA/IHTest_202104_Path35_Step9_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step9_DistStA,IHTest_202104_Path35_Step9_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T13:04:32+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step9_DistStA/IHTest_202104_Path35_Step9_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step9_DistStA,IHTest_202104_Path35_Step9_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T13:06:09+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step9_DistStA/IHTest_202104_Path35_Step9_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step9_DistStA,IHTest_202104_Path35_Step9_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T12:57:08+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step9_DistStA/IHTest_202104_Path35_Step9_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step9_DistStA,IHTest_202104_Path35_Step9_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T12:58:32+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step10_DistStA/IHTest_202104_Path36_Step10_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step10_DistStA,IHTest_202104_Path36_Step10_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T13:45:39+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step10_DistStA/IHTest_202104_Path36_Step10_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step10_DistStA,IHTest_202104_Path36_Step10_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T13:47:03+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step10_DistStA/IHTest_202104_Path36_Step10_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step10_DistStA,IHTest_202104_Path36_Step10_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T13:39:06+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step10_DistStA/IHTest_202104_Path36_Step10_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step10_DistStA,IHTest_202104_Path36_Step10_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T13:40:56+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step10_DistStA/IHTest_202104_Path36_Step10_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step10_DistStA,IHTest_202104_Path36_Step10_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T13:47:07+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step10_DistStA/IHTest_202104_Path36_Step10_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step10_DistStA,IHTest_202104_Path36_Step10_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T13:48:48+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step10_DistStA/IHTest_202104_Path36_Step10_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step10_DistStA,IHTest_202104_Path36_Step10_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T13:41:00+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step10_DistStA/IHTest_202104_Path36_Step10_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step10_DistStA,IHTest_202104_Path36_Step10_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T13:42:33+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step10_DistStA/IHTest_202104_Path36_Step10_LWHSI1_collect4_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step10_DistStA,IHTest_202104_Path36_Step10_LWHSI1_collect4_DistStA.bsq,425984000,2024-05-02T13:48:51+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step10_DistStA/IHTest_202104_Path36_Step10_LWHSI1_collect4_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step10_DistStA,IHTest_202104_Path36_Step10_LWHSI1_collect4_DistStA.hdr,3583,2024-05-02T13:50:02+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step10_DistStA/IHTest_202104_Path36_Step10_LWHSI1_collect5_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step10_DistStA,IHTest_202104_Path36_Step10_LWHSI1_collect5_DistStA.bsq,425984000,2024-05-02T13:42:37+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step10_DistStA/IHTest_202104_Path36_Step10_LWHSI1_collect5_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step10_DistStA,IHTest_202104_Path36_Step10_LWHSI1_collect5_DistStA.hdr,3583,2024-05-02T13:43:49+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step11_DistStA/IHTest_202104_Path36_Step11_HiResLIDAR_DistStA.las,IHTest_202104_DistStA,Path36_DistStA,Path36_Step11_DistStA,IHTest_202104_Path36_Step11_HiResLIDAR_DistStA.las,641909547,2024-05-02T14:06:09+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step11_DistStA/IHTest_202104_Path36_Step11_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step11_DistStA,IHTest_202104_Path36_Step11_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T14:11:47+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step11_DistStA/IHTest_202104_Path36_Step11_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step11_DistStA,IHTest_202104_Path36_Step11_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T14:13:23+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step11_DistStA/IHTest_202104_Path36_Step11_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step11_DistStA,IHTest_202104_Path36_Step11_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T14:08:12+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step11_DistStA/IHTest_202104_Path36_Step11_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step11_DistStA,IHTest_202104_Path36_Step11_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T14:09:38+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step11_DistStA/IHTest_202104_Path36_Step11_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step11_DistStA,IHTest_202104_Path36_Step11_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T14:13:26+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step11_DistStA/IHTest_202104_Path36_Step11_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step11_DistStA,IHTest_202104_Path36_Step11_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T14:15:08+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step11_DistStA/IHTest_202104_Path36_Step11_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step11_DistStA,IHTest_202104_Path36_Step11_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T14:09:41+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step11_DistStA/IHTest_202104_Path36_Step11_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step11_DistStA,IHTest_202104_Path36_Step11_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T14:10:47+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step11_DistStA/IHTest_202104_Path36_Step11_LWHSI1_collect4_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step11_DistStA,IHTest_202104_Path36_Step11_LWHSI1_collect4_DistStA.bsq,425984000,2024-05-02T14:15:11+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step11_DistStA/IHTest_202104_Path36_Step11_LWHSI1_collect4_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step11_DistStA,IHTest_202104_Path36_Step11_LWHSI1_collect4_DistStA.hdr,3583,2024-05-02T14:16:32+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step11_DistStA/IHTest_202104_Path36_Step11_LWHSI1_collect5_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step11_DistStA,IHTest_202104_Path36_Step11_LWHSI1_collect5_DistStA.bsq,425984000,2024-05-02T14:10:49+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step11_DistStA/IHTest_202104_Path36_Step11_LWHSI1_collect5_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step11_DistStA,IHTest_202104_Path36_Step11_LWHSI1_collect5_DistStA.hdr,3583,2024-05-02T14:12:10+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step1_DistStA/IHTest_202104_Path36_Step1_HiResLIDAR_DistStA.las,IHTest_202104_DistStA,Path36_DistStA,Path36_Step1_DistStA,IHTest_202104_Path36_Step1_HiResLIDAR_DistStA.las,538565187,2024-05-02T14:38:50+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step1_DistStA/IHTest_202104_Path36_Step1_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step1_DistStA,IHTest_202104_Path36_Step1_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T14:40:49+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step1_DistStA/IHTest_202104_Path36_Step1_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step1_DistStA,IHTest_202104_Path36_Step1_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T14:42:06+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step1_DistStA/IHTest_202104_Path36_Step1_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step1_DistStA,IHTest_202104_Path36_Step1_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T14:30:13+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step1_DistStA/IHTest_202104_Path36_Step1_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step1_DistStA,IHTest_202104_Path36_Step1_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T14:31:27+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step1_DistStA/IHTest_202104_Path36_Step1_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step1_DistStA,IHTest_202104_Path36_Step1_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T14:42:08+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step1_DistStA/IHTest_202104_Path36_Step1_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step1_DistStA,IHTest_202104_Path36_Step1_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T14:43:55+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step1_DistStA/IHTest_202104_Path36_Step1_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step1_DistStA,IHTest_202104_Path36_Step1_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T14:31:29+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step1_DistStA/IHTest_202104_Path36_Step1_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step1_DistStA,IHTest_202104_Path36_Step1_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T14:34:02+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step1_DistStA/IHTest_202104_Path36_Step1_LWHSI1_collect4_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step1_DistStA,IHTest_202104_Path36_Step1_LWHSI1_collect4_DistStA.bsq,425984000,2024-05-02T14:43:57+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step1_DistStA/IHTest_202104_Path36_Step1_LWHSI1_collect4_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step1_DistStA,IHTest_202104_Path36_Step1_LWHSI1_collect4_DistStA.hdr,3583,2024-05-02T14:45:27+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step1_DistStA/IHTest_202104_Path36_Step1_LWHSI1_collect5_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step1_DistStA,IHTest_202104_Path36_Step1_LWHSI1_collect5_DistStA.bsq,425984000,2024-05-02T14:34:05+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step1_DistStA/IHTest_202104_Path36_Step1_LWHSI1_collect5_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step1_DistStA,IHTest_202104_Path36_Step1_LWHSI1_collect5_DistStA.hdr,3583,2024-05-02T14:35:30+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step2_DistStA/IHTest_202104_Path36_Step2_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step2_DistStA,IHTest_202104_Path36_Step2_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T15:17:05+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step2_DistStA/IHTest_202104_Path36_Step2_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step2_DistStA,IHTest_202104_Path36_Step2_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T15:18:39+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step2_DistStA/IHTest_202104_Path36_Step2_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step2_DistStA,IHTest_202104_Path36_Step2_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T15:02:25+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step2_DistStA/IHTest_202104_Path36_Step2_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step2_DistStA,IHTest_202104_Path36_Step2_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T15:03:40+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step2_DistStA/IHTest_202104_Path36_Step2_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step2_DistStA,IHTest_202104_Path36_Step2_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T15:18:42+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step2_DistStA/IHTest_202104_Path36_Step2_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step2_DistStA,IHTest_202104_Path36_Step2_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T15:20:00+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step2_DistStA/IHTest_202104_Path36_Step2_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step2_DistStA,IHTest_202104_Path36_Step2_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T15:03:42+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step2_DistStA/IHTest_202104_Path36_Step2_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step2_DistStA,IHTest_202104_Path36_Step2_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T15:04:50+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step2_DistStA/IHTest_202104_Path36_Step2_LWHSI1_collect4_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step2_DistStA,IHTest_202104_Path36_Step2_LWHSI1_collect4_DistStA.bsq,425984000,2024-05-02T15:20:03+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step2_DistStA/IHTest_202104_Path36_Step2_LWHSI1_collect4_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step2_DistStA,IHTest_202104_Path36_Step2_LWHSI1_collect4_DistStA.hdr,3583,2024-05-02T15:21:36+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step2_DistStA/IHTest_202104_Path36_Step2_LWHSI1_collect5_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step2_DistStA,IHTest_202104_Path36_Step2_LWHSI1_collect5_DistStA.bsq,425984000,2024-05-02T15:04:53+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step2_DistStA/IHTest_202104_Path36_Step2_LWHSI1_collect5_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step2_DistStA,IHTest_202104_Path36_Step2_LWHSI1_collect5_DistStA.hdr,3583,2024-05-02T15:06:23+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step3_DistStA/IHTest_202104_Path36_Step3_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step3_DistStA,IHTest_202104_Path36_Step3_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T15:34:58+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step3_DistStA/IHTest_202104_Path36_Step3_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step3_DistStA,IHTest_202104_Path36_Step3_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T15:38:58+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step3_DistStA/IHTest_202104_Path36_Step3_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step3_DistStA,IHTest_202104_Path36_Step3_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T15:41:22+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step3_DistStA/IHTest_202104_Path36_Step3_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step3_DistStA,IHTest_202104_Path36_Step3_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T15:42:39+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step3_DistStA/IHTest_202104_Path36_Step3_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step3_DistStA,IHTest_202104_Path36_Step3_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T15:39:01+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step3_DistStA/IHTest_202104_Path36_Step3_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step3_DistStA,IHTest_202104_Path36_Step3_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T15:40:55+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step3_DistStA/IHTest_202104_Path36_Step3_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path36_DistStA,Path36_Step3_DistStA,IHTest_202104_Path36_Step3_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T15:42:42+00:00,raw
IHTest_202104_DistStA/Path36_DistStA/Path36_Step3_DistStA/IHTest_202104_Path36_Step3_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path36_DistStA,Path36_Step3_DistStA,IHTest_202104_Path36_Step3_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T15:44:07+00:00,raw
