collection,path,step,scene,source_pool,has_session_json,has_fit_json,fit_ready,annotation_status,verdict,exclusion_reason,fit_rmse_total_px,fit_rmse_u_px,fit_rmse_v_px,rmse_pass_le_5px,rmse_pass_le_10px,num_picked_pairs,elapsed_seconds_raw,elapsed_seconds_plausible_for_summary,timing_exclusion_reason,replacement_count,clear_count,distance_agreement_status,fit_json,session_json,distance_agreement_available_current,distance_sampled_points,distance_missing_depth_points,distance_scene_error_count,distance_near_points_0_10m,distance_middle_points_10_100m,distance_far_points_100_inf,distance_max_error_percent_of_picked_range,distance_median_error_percent_of_picked_range,distance_mean_error_percent_of_picked_range,distance_max_error_m,distance_median_error_m,distance_all_points_pass_le_1pct,distance_all_points_pass_le_5pct,candidate_rmse5_distance5_current
IHTest_202204_DistStA-20221110,path26,path26_step17,IHTest_202204_DistStA-20221110 / path26 / path26_step17,without_prior_cyl,True,True,True,annotated,usable with caution,,4.2543855556050065,3.3066948560122316,2.67685740841061,True,True,13,247.111054,247.111054,,8,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step17/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step17/session.json,True,13,0,0,0,13,0,3.8542346318634735,0.08218615718866712,0.38409498989647123,1.091970540254458,0.021087545934641128,False,True,True
IHTest_202204_DistStA-20221110,path26,path26_step18,IHTest_202204_DistStA-20221110 / path26 / path26_step18,without_prior_cyl,True,True,True,annotated,bad,,24.12558834369538,23.16604389151304,6.736350892429928,False,False,12,515.817134,515.817134,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step18/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step18/session.json,True,7,5,0,2,5,0,191.6596820163594,2.8257381135857123,33.83868399435317,31.38055327742719,0.1889998034815683,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step2,IHTest_202204_DistStA-20221110 / path26 / path26_step2,without_prior_cyl,True,True,True,annotated,usable with caution,,2.7815165767020127,2.089060515646903,1.8364805004228006,True,True,10,327.282402,327.282402,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step2/session.json,True,10,0,0,0,10,0,10.604212782758909,0.36237302079695166,1.3784522813457225,3.852139901106277,0.0687743481085974,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step20,IHTest_202204_DistStA-20221110 / path26 / path26_step20,without_prior_cyl,True,True,True,annotated,bad,,13.667306338290189,13.181516142077038,3.6114948069780777,False,False,12,374.716401,374.716401,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step20/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step20/session.json,True,10,2,0,0,10,0,17.746607635953783,0.25577513830316084,3.609542538186743,7.409469013858164,0.08242689044432439,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step21,IHTest_202204_DistStA-20221110 / path26 / path26_step21,without_prior_cyl,True,True,True,annotated,bad,,5.172280705769117,5.116707833395504,0.7561670760754988,False,True,8,96.142304,96.142304,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step21/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step21/session.json,True,8,0,0,3,5,0,5.622386800251234,0.510007349837326,1.286098964085647,1.3603769708664295,0.05914874749549082,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step22,IHTest_202204_DistStA-20221110 / path26 / path26_step22,without_prior_cyl,True,True,True,annotated,bad,,25.04110385708777,24.430563480472863,5.495857568027198,False,False,11,152.763125,152.763125,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step22/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step22/session.json,True,9,2,0,4,5,0,79.30950178467278,0.40860707259175955,15.023618146056972,12.257026453451788,0.050247142771365993,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step23,IHTest_202204_DistStA-20221110 / path26 / path26_step23,without_prior_cyl,True,True,True,annotated,usable with caution,,5.165666213391741,2.2828601137459956,4.633859852136724,False,True,16,247.923837,247.923837,,6,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step23/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step23/session.json,True,16,0,0,0,16,0,15.317820872207484,0.0759774535724588,1.2363298376626584,4.218605847612793,0.015314240427509063,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step24,IHTest_202204_DistStA-20221110 / path26 / path26_step24,without_prior_cyl,True,True,True,annotated,usable with caution,,7.8381174883786615,5.468307140219892,5.615487759923225,False,True,13,360.801084,360.801084,,19,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step24/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step24/session.json,True,13,0,0,0,13,0,23.638674580338115,0.3269227130729197,3.5378229663121106,3.966384532493713,0.03924470273382852,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step25,IHTest_202204_DistStA-20221110 / path26 / path26_step25,without_prior_cyl,True,True,True,annotated,bad,,5.523182894355101,4.137725847063426,3.6585207528508095,False,True,13,258.469166,258.469166,,8,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step25/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step25/session.json,True,13,0,0,2,11,0,29.18794961376143,0.15051897313918108,4.257112733640902,9.021417183004942,0.02885777960274538,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step26,IHTest_202204_DistStA-20221110 / path26 / path26_step26,without_prior_cyl,True,True,True,annotated,bad,,14.02821573302662,10.717760210787631,9.050991808436967,False,False,12,151.762248,151.762248,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step26/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step26/session.json,True,12,0,0,1,11,0,8.02343846185559,0.15126281101598732,0.8346354168814085,1.3710750608895381,0.022242922880614913,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step27,IHTest_202204_DistStA-20221110 / path26 / path26_step27,without_prior_cyl,True,True,True,annotated,usable with caution,,7.74426646805407,4.112581525804331,6.562037512986311,False,True,14,290.93839,290.93839,,6,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step27/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step27/session.json,True,14,0,0,2,12,0,29.993125570422116,0.21090344882560705,7.567584048152644,7.2954611833906355,0.03440956281353369,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step3,IHTest_202204_DistStA-20221110 / path26 / path26_step3,without_prior_cyl,True,True,True,annotated,usable with caution,,11.16789709137562,10.76932241773824,2.9569612960531995,False,False,8,524.729236,524.729236,,7,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step3/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step3/session.json,True,8,0,0,1,7,0,23.92287892634469,1.5287214982380426,5.315354520003644,11.816943208859676,0.16359823508085913,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step4,IHTest_202204_DistStA-20221110 / path26 / path26_step4,without_prior_cyl,True,True,True,annotated,bad,,11.46616924391257,10.872558494857516,3.6414981677804303,False,False,8,654.461021,654.461021,,29,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step4/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step4/session.json,True,8,0,0,3,5,0,35.202161892102396,0.8917775638247021,7.02768409033926,17.30884101472804,0.11290018500537435,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step5,IHTest_202204_DistStA-20221110 / path26 / path26_step5,without_prior_cyl,True,True,True,annotated,usable with caution,,10.450446753049423,4.078748894570745,9.621623812712652,False,False,15,353.473112,353.473112,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step5/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step5/session.json,True,15,0,0,0,15,0,34.080396168454755,0.2453019734360064,3.2656682891749655,8.31956337233304,0.0620166927239012,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step6,IHTest_202204_DistStA-20221110 / path26 / path26_step6,without_prior_cyl,True,True,True,annotated,bad,,9.172974683996044,5.694722521687695,7.191216861854138,False,True,11,162.692492,162.692492,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step6/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step6/session.json,True,11,0,0,0,11,0,2.820367078683615,0.09183968834529625,0.3995558110249999,1.1837935886002882,0.03421590317161716,False,True,False
IHTest_202204_DistStA-20221110,path26,path26_step7,IHTest_202204_DistStA-20221110 / path26 / path26_step7,without_prior_cyl,True,True,True,annotated,bad,,6.184430588306363,3.0633153782956053,5.3724557322212565,False,True,8,356.500538,356.500538,,4,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step7/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step7/session.json,True,8,0,0,0,8,0,16.377439509530653,0.490175147076983,2.339858816985168,3.8844721158917146,0.0746079801974684,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step8,IHTest_202204_DistStA-20221110 / path26 / path26_step8,without_prior_cyl,True,True,True,annotated,bad,,21.889291467579064,19.381235267412773,10.173927484596335,False,False,13,338.516147,338.516147,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step8/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step8/session.json,True,13,0,0,0,13,0,135.74705438462036,3.5656403673009076,17.035879473579527,60.007431956359056,0.7126132062823451,False,False,False
IHTest_202204_DistStA-20221110,path26,path26_step9,IHTest_202204_DistStA-20221110 / path26 / path26_step9,without_prior_cyl,True,True,True,annotated,usable with caution,,6.175899511819214,4.983693932547457,3.647537466124026,False,True,10,379.108496,379.108496,,7,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step9/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step9/session.json,True,10,0,0,0,10,0,23.902485500350057,0.12890900440100098,2.9575378804149763,12.484031982167352,0.05648338247889839,False,False,False
IHTest_202204_DistStA-20221110,path28,path28_step1,IHTest_202204_DistStA-20221110 / path28 / path28_step1,without_prior_cyl,True,True,True,annotated,good,,2.1037156454767145,1.401323436700347,1.5690481645819032,True,True,8,440.937766,440.937766,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step1/session.json,True,8,0,0,0,8,0,0.8555722719739437,0.27579087944058495,0.40012763557004294,0.6638168950357084,0.07970373637625627,True,True,True
IHTest_202204_DistStA-20221110,path28,path28_step10,IHTest_202204_DistStA-20221110 / path28 / path28_step10,without_prior_cyl,True,True,True,annotated,good,,3.881936442390352,3.5995702927995854,1.4534525275883525,True,True,13,336.28216,336.28216,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step10/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step10/session.json,True,12,1,0,0,10,2,4.48277090366536,0.18129645286645235,0.7860132282383057,2.2410040735909007,0.10490964758567145,False,False,False
IHTest_202204_DistStA-20221110,path28,path28_step11,IHTest_202204_DistStA-20221110 / path28 / path28_step11,without_prior_cyl,True,True,True,annotated,good,,4.060202547932909,3.8909251624438532,1.1601491759692637,True,True,11,291.263372,291.263372,,7,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step11/session.json,True,11,0,0,0,10,1,3.4434804656102806,0.16024277956805177,0.5743634934599321,2.1913989056746885,0.07046545793983938,False,True,True
IHTest_202204_DistStA-20221110,path28,path28_step12,IHTest_202204_DistStA-20221110 / path28 / path28_step12,without_prior_cyl,True,True,True,annotated,usable with caution,,2.8855678373610956,2.727772695660156,0.9411471005234611,True,True,10,344.694667,344.694667,,4,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step12/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step12/session.json,True,10,0,0,0,9,1,3.746804868333949,0.24707686797543177,0.9646682643708079,3.118350385177351,0.08315577171124389,False,True,True
IHTest_202204_DistStA-20221110,path28,path28_step13,IHTest_202204_DistStA-20221110 / path28 / path28_step13,without_prior_cyl,True,True,True,annotated,good,,2.1065080922504764,2.104583681029823,0.090021509983457,True,True,8,637.516544,637.516544,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step13/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step13/session.json,True,8,0,0,0,6,2,15.999511119498974,0.8528864951916216,4.3090474772816085,16.4576852567141,0.23343967393727993,False,False,False
IHTest_202204_DistStA-20221110,path28,path28_step14,IHTest_202204_DistStA-20221110 / path28 / path28_step14,without_prior_cyl,True,True,True,annotated,usable with caution,,5.2174489645402735,4.69586189724544,2.2739073726915158,False,True,10,371.284739,371.284739,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step14/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step14/session.json,True,10,0,0,0,10,0,12.734403563511076,0.3034658732695174,2.6662201691532568,12.608476253044842,0.19386572665028723,False,False,False
IHTest_202204_DistStA-20221110,path28,path28_step15,IHTest_202204_DistStA-20221110 / path28 / path28_step15,without_prior_cyl,True,True,True,annotated,good,,3.24240493660319,3.146488076085817,0.7828170667266466,True,True,8,149.204259,149.204259,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step15/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step15/session.json,True,8,0,0,0,8,0,14.123634334615977,0.7007947969654726,3.249126004740396,13.163930014024572,0.1251286792287285,False,False,False
IHTest_202204_DistStA-20221110,path28,path28_step16,IHTest_202204_DistStA-20221110 / path28 / path28_step16,without_prior_cyl,True,True,True,annotated,usable with caution,,2.173615289293933,2.0945036868422187,0.5810832398690408,True,True,8,233.723835,233.723835,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step16/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step16/session.json,True,8,0,0,1,7,0,99.59495310349627,71.4922285522236,59.68194908867378,81.49228249159898,20.829561783455382,False,False,False
IHTest_202204_DistStA-20221110,path28,path28_step2,IHTest_202204_DistStA-20221110 / path28 / path28_step2,without_prior_cyl,True,True,True,annotated,good,,1.0844160875128785,0.9403956131366554,0.5400132791423492,True,True,8,127.523453,127.523453,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step2/session.json,True,8,0,0,0,8,0,0.45462624940071406,0.20505512260275155,0.2558378482022775,0.24181532183200005,0.06903645554585935,True,True,True
IHTest_202204_DistStA-20221110,path28,path28_step3,IHTest_202204_DistStA-20221110 / path28 / path28_step3,without_prior_cyl,True,True,True,annotated,good,,0.6711828520907781,0.6674126866043204,0.07104031742830613,True,True,8,160.351271,160.351271,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step3/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step3/session.json,True,8,0,0,0,8,0,4.945853784233781,0.35294889123674905,1.3939303709813669,2.125345889353788,0.08200040425097121,False,True,True
IHTest_202204_DistStA-20221110,path28,path28_step4,IHTest_202204_DistStA-20221110 / path28 / path28_step4,without_prior_cyl,True,True,True,annotated,good,,2.900089941434382,2.8567281350155174,0.4996258910621432,True,True,10,300.73618,300.73618,,4,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step4/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step4/session.json,True,10,0,0,0,10,0,10.326193444561541,0.24213280727521275,1.8946137319670453,5.612922967818292,0.08886123678133018,False,False,False
IHTest_202204_DistStA-20221110,path28,path28_step5,IHTest_202204_DistStA-20221110 / path28 / path28_step5,without_prior_cyl,True,True,True,annotated,good,,0.6323241843084212,0.5078371730085419,0.37674298901506126,True,True,8,122.647371,122.647371,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step5/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step5/session.json,True,8,0,0,0,8,0,13.452288117273001,1.6830374522892038,3.2823086718529533,8.629523939182349,0.4486896486867895,False,False,False
IHTest_202204_DistStA-20221110,path28,path28_step6,IHTest_202204_DistStA-20221110 / path28 / path28_step6,without_prior_cyl,True,True,True,annotated,good,,1.9376356048910468,1.7422179422800903,0.848002581917544,True,True,10,216.790362,216.790362,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step6/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step6/session.json,True,10,0,0,0,10,0,13.541804821207114,0.32001476469972445,2.288880446170997,8.02205876788939,0.09220433433783626,False,False,False
IHTest_202204_DistStA-20221110,path28,path28_step7,IHTest_202204_DistStA-20221110 / path28 / path28_step7,without_prior_cyl,True,True,True,annotated,good,,1.9253640462543102,1.918749969266581,0.15945302144601808,True,True,8,125.237267,125.237267,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step7/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step7/session.json,True,8,0,0,0,8,0,10.667790071687326,0.21109760697431187,1.5914687024508958,5.776047833142123,0.09033947852702084,False,False,False
IHTest_202204_DistStA-20221110,path28,path28_step8,IHTest_202204_DistStA-20221110 / path28 / path28_step8,without_prior_cyl,True,True,True,annotated,good,,1.5302357788038843,1.4903401849178495,0.3471421494871527,True,True,8,126.398201,126.398201,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step8/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step8/session.json,True,8,0,0,0,8,0,6.6207635636063085,0.15310520350085638,0.9452276828727496,3.2436550582367403,0.055143061015050066,False,False,False
IHTest_202204_DistStA-20221110,path28,path28_step9,IHTest_202204_DistStA-20221110 / path28 / path28_step9,without_prior_cyl,True,True,True,annotated,usable with caution,,6.84275965559945,6.717551309574445,1.3030211462344647,False,True,14,471.908739,471.908739,,7,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step9/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step9/session.json,True,14,0,0,0,11,3,33.01301506621748,0.16959367534368658,4.674185561417741,30.190028320321744,0.05273868011289551,False,False,False
IHTest_202204_DistStA-20221110,path30,path30_step1,IHTest_202204_DistStA-20221110 / path30 / path30_step1,without_prior_cyl,True,True,True,annotated,good,,1.2584911513766663,1.1198370869441816,0.5742515797085255,True,True,10,237.259637,237.259637,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path30/path30_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path30/path30_step1/session.json,True,10,0,0,0,10,0,0.46775531122030717,0.3164448782963475,0.2587138391383711,0.19230682806385602,0.09563306595273602,True,True,True
IHTest_202204_DistStA-20221110,path31,path31_step1,IHTest_202204_DistStA-20221110 / path31 / path31_step1,without_prior_cyl,True,True,True,annotated,good,,1.2413388821906328,1.1487594260890193,0.4703977055746738,True,True,8,158.734039,158.734039,,3,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step1/session.json,True,8,0,0,0,8,0,47.81996710522561,0.3393875221500242,6.3295815338439745,44.8723633815586,0.11745033791630632,False,False,False
IHTest_202204_DistStA-20221110,path31,path31_step10,IHTest_202204_DistStA-20221110 / path31 / path31_step10,without_prior_cyl,True,True,True,annotated,usable with caution,,5.587624380605786,5.433966008440465,1.301368371312976,False,True,10,420.620142,420.620142,,4,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step10/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step10/session.json,True,10,0,0,0,10,0,117.71604827789358,0.18529830642157558,11.924291614467789,20.304642875581024,0.03740203200947967,False,False,False
IHTest_202204_DistStA-20221110,path31,path31_step11,IHTest_202204_DistStA-20221110 / path31 / path31_step11,without_prior_cyl,True,True,True,annotated,good,,3.3018290491542794,2.608763437901221,2.023963535963248,True,True,10,220.196333,220.196333,,4,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step11/session.json,True,10,0,0,0,10,0,2.421312789584439,0.08881788719556742,0.49767610996131484,0.4605170105115164,0.01453965080838504,False,True,True
IHTest_202204_DistStA-20221110,path31,path31_step12,IHTest_202204_DistStA-20221110 / path31 / path31_step12,without_prior_cyl,True,True,True,annotated,bad,,16.197284814766608,16.068656015780345,2.0372356803264133,False,False,8,318.864732,318.864732,,3,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step12/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step12/session.json,True,8,0,0,0,8,0,5.063924567323813,0.5397103549650804,1.4783896449243716,2.020765682105477,0.20511400804889135,False,False,False
IHTest_202204_DistStA-20221110,path31,path31_step13,IHTest_202204_DistStA-20221110 / path31 / path31_step13,without_prior_cyl,True,True,True,annotated,good,,3.5164744315402063,3.3165806894064085,1.1687108103943131,True,True,9,3134.572454,3134.572454,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step13/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step13/session.json,True,9,0,0,0,9,0,2.5921098691484312,0.17909446890943015,0.709340973316765,0.5931554165225705,0.034375295632841585,False,True,True
IHTest_202204_DistStA-20221110,path31,path31_step14,IHTest_202204_DistStA-20221110 / path31 / path31_step14,without_prior_cyl,True,True,True,annotated,bad,,7.59153942884805,7.156115581676953,2.5340640641931125,False,True,8,457.312977,457.312977,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step14/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step14/session.json,True,8,0,0,0,8,0,72.25677422894798,3.692092961369911,16.70609292255267,19.254568185073786,0.7092569538414732,False,False,False
IHTest_202204_DistStA-20221110,path31,path31_step15,IHTest_202204_DistStA-20221110 / path31 / path31_step15,without_prior_cyl,True,False,False,no_fit_ready,,,,,,False,False,0,0.0,,,0,0,computed_r4p0_frozen,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step15/session.json,False,0,0,0,0,0,0,,,,,,False,False,False
IHTest_202204_DistStA-20221110,path31,path31_step16,IHTest_202204_DistStA-20221110 / path31 / path31_step16,without_prior_cyl,True,False,False,no_fit_ready,,,,,,False,False,0,0.0,,,0,0,computed_r4p0_frozen,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step16/session.json,False,0,0,0,0,0,0,,,,,,False,False,False
IHTest_202204_DistStA-20221110,path31,path31_step17,IHTest_202204_DistStA-20221110 / path31 / path31_step17,without_prior_cyl,True,True,True,annotated,bad,,137.171652323985,137.04148072089222,5.97450944576594,False,False,8,194.095682,194.095682,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step17/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step17/session.json,True,5,3,0,2,3,0,47.59819319586185,17.124185425588283,21.692493280697498,5.248219437004849,0.8538832608229745,False,False,False
IHTest_202204_DistStA-20221110,path31,path31_step18,IHTest_202204_DistStA-20221110 / path31 / path31_step18,without_prior_cyl,True,True,True,annotated,bad,,22.105018055959462,22.02791981737346,1.8446061296817666,False,False,8,162.007712,162.007712,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step18/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step18/session.json,True,7,1,0,5,2,0,74.26037429547831,7.808195187803049,24.935713135279148,7.069291607359853,0.6086960759175719,False,False,False
IHTest_202204_DistStA-20221110,path31,path31_step19,IHTest_202204_DistStA-20221110 / path31 / path31_step19,without_prior_cyl,True,True,True,annotated,usable with caution,,9.032850460856297,6.5592576131726075,6.21035643197949,False,True,12,645.60715,645.60715,,7,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step19/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step19/session.json,True,12,0,0,0,12,0,6.802495471253664,0.29827725167619124,1.6522798578054028,0.9158936216884239,0.08341246508615363,False,False,False
IHTest_202204_DistStA-20221110,path31,path31_step2,IHTest_202204_DistStA-20221110 / path31 / path31_step2,without_prior_cyl,True,True,True,annotated,good,,1.8610760306855214,1.015155964165913,1.5598276701003067,True,True,9,171.834672,171.834672,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step2/session.json,True,9,0,0,0,9,0,11.077783333214482,0.20221396653493684,1.6104825360493775,6.603912561606748,0.11449327091403916,False,False,False
